"","DAY","MONTH","YEAR","HOUR","MINUTE","Date","Time","LATITUDE.x","LONGITUDE.x","Type","Depth","Depth.Error","Depth.Seismic.Stations","Magnitude","Magnitude.Type","Magnitude.Error","Magnitude.Seismic.Stations","Azimuthal.Gap","Horizontal.Distance","Horizontal.Error","Root.Mean.Square","ID","Source","Location.Source","Magnitude.Source","Status","I_D","FLAG_TSUNAMI","SECOND","FOCAL_DEPTH","EQ_PRIMARY","EQ_MAG_MW","EQ_MAG_MS","EQ_MAG_MB","EQ_MAG_ML","EQ_MAG_MFA","EQ_MAG_UNK","INTENSITY","COUNTRY","STATE","LOCATION_NAME","LATITUDE.y","LONGITUDE.y","REGION_CODE","DEATHS","DEATHS_DESCRIPTION","MISSING","MISSING_DESCRIPTION","INJURIES","INJURIES_DESCRIPTION","DAMAGE_MILLIONS_DOLLARS","DAMAGE_DESCRIPTION","HOUSES_DESTROYED","HOUSES_DESTROYED_DESCRIPTION","HOUSES_DAMAGED","HOUSES_DAMAGED_DESCRIPTION","TOTAL_DEATHS","TOTAL_DEATHS_DESCRIPTION","TOTAL_MISSING","TOTAL_MISSING_DESCRIPTION","TOTAL_INJURIES","TOTAL_INJURIES_DESCRIPTION","TOTAL_DAMAGE_MILLIONS_DOLLARS","TOTAL_DAMAGE_DESCRIPTION","TOTAL_HOUSES_DESTROYED","TOTAL_HOUSES_DESTROYED_DESCRIPTION","TOTAL_HOUSES_DAMAGED","TOTAL_HOUSES_DAMAGED_DESCRIPTION","diffLat","diffLong"
"1222","31","8","2012","12","47","8/31/2012","12:47:33",10.811,126.638,"Earthquake",28,NA,682,7.6,"MWW",NA,NA,10.2,NA,NA,1.02,"USP000JR83","US","US","US","Reviewed",9935,"Tsu",33.3,28,7.6,7.6,7.6,7.2,NA,NA,NA,NA,"PHILIPPINES","","PHILIPPINES:  CAGAYAN DE ORO, TACLOBAN",10.811,126.638,170,1,1,NA,NA,1,1,0.3,1,NA,1,NA,NA,1,1,NA,NA,1,1,0.3,1,NA,1,NA,NA,0,0
"1223","31","8","2013","0","4","8/31/2013","0:04:18",28.2425,99.3502,"Earthquake",8,1.7,NA,5.6,"MWW",NA,NA,20,4.341,NA,0.83,"USB000JE5N","US","US","US","Reviewed",10031,"",18,10,5.8,5.8,NA,NA,NA,NA,NA,NA,"CHINA","","CHINA:  YUNNAN PROVINCE:  BENZILAN",28.229,99.37,30,5,1,NA,NA,24,1,NA,3,600,3,55000,4,5,1,NA,NA,24,1,NA,3,600,3,55000,4,0.0135000000000005,-0.0198000000000036
"1224","4","1","1970","17","0","1/4/1970","17:00:41",24.185,102.543,"Earthquake",11.3,NA,NA,7.1,"MW",NA,NA,NA,NA,NA,NA,"ISCGEM799712","ISCGEM","ISCGEM","ISCGEM","Automatic",4513,"",40.2,31,7.8,NA,7.8,NA,NA,NA,NA,10,"CHINA","","CHINA:  YUNNAN PROVINCE; VIETNAM:  HANOI",24.1,102.5,30,10000,4,NA,NA,NA,NA,NA,3,NA,3,NA,3,10000,4,NA,NA,NA,NA,NA,3,NA,3,NA,NA,0.0849999999999973,0.0430000000000064
"1225","4","1","1972","3","16","1/4/1972","3:16:56",22.638,122.067,"Earthquake",28,NA,NA,6.9,"MW",NA,NA,NA,NA,NA,NA,"ISCGEM776670","ISCGEM","ISCGEM","ISCGEM","Automatic",4589,"",54.5,33,7.6,NA,7.6,6.1,NA,NA,NA,5,"TAIWAN","","TAIWAN",22.6,122.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0380000000000003,-0.0330000000000013
"1226","4","10","1983","18","52","10/4/1983","18:52:13",-26.535,-70.563,"Earthquake",14.8,3.5,NA,7.4,"MW",NA,NA,NA,NA,NA,1.2,"USP0001YTJ","US","US","NC","Reviewed",4991,"Tsu",13.3,15,7.3,NA,7.3,6.4,NA,NA,NA,7,"CHILE","","CHILE:  NORTHERN:  COPOAPO-CHANARAL",-26.535,-70.563,160,5,1,NA,NA,12,1,1,2,40,1,NA,NA,5,1,NA,NA,12,1,1,2,40,1,NA,NA,0,0
"1227","4","10","1994","13","22","10/4/1994","13:22:56",43.773,147.321,"Earthquake",14,4.7,NA,8.3,"MW",NA,NA,NA,NA,NA,0.9,"USP0006KDP","US","US","HRV","Reviewed",5392,"Tsu",55.8,14,8.3,8.3,8.1,7.3,NA,NA,NA,9,"RUSSIA","","RUSSIA:  KURIL ISLANDS; JAPAN:  HOKKAIDO",43.773,147.321,50,11,1,NA,NA,382,3,NA,3,NA,NA,NA,NA,11,1,NA,NA,382,3,NA,3,NA,NA,NA,NA,0,0
"1228","4","11","1973","15","52","11/4/1973","15:52:12",38.896,20.441,"Earthquake",8,NA,NA,5.8,"MB",NA,NA,NA,NA,NA,NA,"USP000041Q","US","US","US","Reviewed",4647,"",11.7,8,5.5,NA,5.5,5.8,NA,NA,5.8,8,"GREECE","","GREECE:  LEUKAS ISLAND, PREVEZA, VONITSA",38.9,20.44,130,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00399999999999778,0.000999999999997669
"1229","4","11","1991","1","50","11/4/1991","1:50:32",30.666,50.218,"Earthquake",38.5,4.6,NA,5.6,"MW",NA,NA,NA,NA,NA,1.2,"USP0004YSK","US","US","HRV","Reviewed",5309,"",31.6,39,5.4,NA,5.4,5.4,NA,NA,NA,NA,"IRAN","","IRAN:  BEHBAHAN",30.666,50.218,140,NA,NA,NA,NA,51,2,NA,2,290,3,NA,NA,NA,NA,NA,NA,51,2,NA,2,290,3,NA,NA,0,0
"1230","4","12","1972","10","16","12/4/1972","10:16:12",33.362,140.827,"Earthquake",55,NA,NA,7.4,"MW",NA,NA,NA,NA,NA,NA,"ISCGEM765618","ISCGEM","ISCGEM","ISCGEM","Automatic",4617,"Tsu",12,66,7.4,NA,7.4,6.6,NA,NA,NA,10,"JAPAN","","JAPAN:  S OF HONSHU, HACHIJOJIMA",33.3,140.7,30,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0.0620000000000047,0.12700000000001
"1231","4","2","1965","5","1","2/4/1965","5:01:22",51.251,178.715,"Earthquake",30.3,NA,NA,8.7,"MW",NA,NA,NA,NA,NA,NA,"OFFICIAL19650204050122_30","OFFICIAL","ISCGEM","OFFICIAL","Automatic",4337,"Tsu",21.6,36,8.7,8.7,7.8,7.7,NA,NA,NA,6,"USA","AK","ALASKA:  ALEUTIAN ISLANDS:  RAT ISLANDS",51.29,178.55,150,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,1,NA,NA,NA,NA,-0.0390000000000015,0.164999999999992
"1232","4","2","1971","15","33","2/4/1971","15:33:29",0.653,98.711,"Earthquake",30,NA,NA,7,"MW",NA,NA,NA,NA,NA,NA,"ISCGEM786889","ISCGEM","ISCGEM","ISCGEM","Automatic",4555,"",28.6,40,7.1,NA,7.1,6.3,NA,NA,NA,6,"INDONESIA","","INDONESIA:  NATAL, SIBOLGA, TARUTUNG, PASAMAN",0.6,98.8,170,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0.053,-0.0889999999999986
"1233","4","2","1975","11","36","2/4/1975","11:36:07",40.641,122.58,"Earthquake",33,NA,NA,7,"MW",NA,NA,NA,NA,NA,NA,"USP00009SS","US","US","1020","Reviewed",4681,"",7.5,33,7.4,NA,7.4,6.4,NA,NA,NA,10,"CHINA","","CHINA:  LIAONING PROVINCE:  YINGTAO, ANSHAN",40.64,122.58,30,300,3,NA,NA,NA,NA,NA,4,NA,4,NA,NA,300,3,NA,NA,NA,NA,NA,4,NA,4,NA,NA,0.000999999999997669,0
"1234","4","2","1976","9","1","2/4/1976","9:01:43",15.324,-89.101,"Earthquake",5,NA,NA,7.5,"MW",NA,NA,NA,NA,NA,NA,"USP0000EX3","US","US","1000","Reviewed",4711,"Tsu",43.4,5,7.5,NA,7.5,6.2,NA,NA,NA,9,"GUATEMALA","","GUATEMALA:  CHIMALTENANGO, GUATEMALA CITY",15.324,-89.101,90,23000,4,NA,NA,76000,4,2147,4,NA,NA,NA,NA,23000,4,NA,NA,76000,4,2147,4,NA,NA,NA,NA,0,0
"1235","4","2","1997","10","37","2/4/1997","10:37:47",37.661,57.291,"Earthquake",10,NA,NA,6.5,"MWC",NA,NA,NA,NA,NA,1.14,"USP0007WRR","US","US","HRV","Reviewed",5447,"",47.1,10,6.5,6.5,6.8,5.9,NA,NA,NA,8,"IRAN","","IRAN:  BOJNURD, SHIRVAN, ESFARAYEN",37.661,57.291,140,88,2,NA,NA,1948,4,30,4,5500,4,11000,4,88,2,NA,NA,1948,4,30,4,5500,4,11000,4,0,0
"1236","4","2","1998","14","33","2/4/1998","14:33:21",37.075,70.089,"Earthquake",33,NA,NA,5.9,"MWC",NA,NA,NA,NA,NA,0.99,"USP0008FEG","US","US","HRV","Reviewed",5485,"",21.2,33,5.9,5.9,6.1,5.6,NA,NA,NA,NA,"AFGHANISTAN","","AFGHANISTAN:  ROSTAQ; TAJIKISTAN:  DUSHANBE",37.075,70.089,40,2323,4,NA,NA,818,3,NA,4,8094,4,NA,NA,2323,NA,NA,NA,818,3,NA,4,8094,4,NA,NA,0,0
"1237","4","2","2004","11","59","2/4/2004","11:59:48",8.358,-82.877,"Earthquake",29.2,NA,465,6.1,"MWB",NA,NA,58.6,NA,NA,0.92,"USP000CKD6","US","US","US","Reviewed",5757,"",47.6,29,6.1,6.1,5.9,5.6,NA,NA,NA,NA,"PANAMA","","PANAMA-COSTA RICA:  CHIRIQUI",8.358,-82.877,100,NA,NA,NA,NA,4,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,1,NA,NA,NA,NA,0,0
"1238","4","2","2011","13","53","2/4/2011","13:53:46",24.618,94.68,"Earthquake",85,NA,555,6.2,"MWW",NA,NA,11.8,NA,NA,1.04,"USP000HU2T","US","US","US","Reviewed",9831,"",46.2,85,6.3,6.3,NA,6.4,NA,NA,NA,NA,"MYANMAR (BURMA)","","MYANMAR (BURMA):  MONYWA",24.618,94.68,60,1,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,0,0
"1239","4","3","1977","19","21","3/4/1977","19:21:54",45.772,26.761,"Earthquake",94,NA,NA,6.4,"MB",NA,NA,NA,NA,NA,NA,"USP0000MTC","US","US","US","Reviewed",4760,"",55.6,89,7.5,7.5,NA,7.2,NA,NA,NA,NA,"ROMANIA","","ROMANIA:  BUCHAREST",45.777,26.703,110,1641,4,NA,NA,10500,4,2000,4,NA,NA,NA,NA,1641,4,NA,NA,10500,4,2000,4,NA,NA,NA,NA,-0.00500000000000256,0.0579999999999998
"1240","4","3","1981","21","58","3/4/1981","21:58:06",38.209,23.288,"Earthquake",28.5,2.1,NA,6.4,"MS",NA,8,NA,NA,NA,1.1,"USP0001CH4","US","US","US","Reviewed",4916,"",5.9,29,6.4,NA,6.4,6,6.2,NA,NA,9,"GREECE","","GREECE:  ATHENS-CORINTH-KHALIS",38.209,23.288,130,1,1,NA,NA,9,1,NA,2,NA,NA,NA,NA,1,1,NA,NA,9,1,NA,2,NA,NA,NA,NA,0,0
"1241","4","3","1990","19","46","3/4/1990","19:46:20",28.925,66.331,"Earthquake",10.1,NA,NA,6.1,"MW",NA,NA,NA,NA,NA,1.2,"USP000466K","US","US","HRV","Reviewed",5224,"",19.6,10,6.1,NA,6.1,5.8,NA,NA,NA,NA,"PAKISTAN","","PAKISTAN:  KALAT, QUETTA, MASTUNG",28.925,66.331,60,11,1,NA,NA,40,1,1,2,NA,NA,NA,3,11,1,NA,NA,40,1,1,2,NA,NA,NA,3,0,0
"1242","4","3","1999","5","38","3/4/1999","5:38:27",28.343,57.193,"Earthquake",33,NA,NA,6.6,"MWC",NA,NA,NA,NA,NA,0.92,"USP00093TJ","US","US","HRV","Reviewed",5517,"",26.5,33,6.6,6.6,6.5,6.2,NA,NA,NA,NA,"IRAN","","IRAN:  SOUTHERN:  KERMAN",28.343,57.193,140,1,1,NA,NA,NA,NA,NA,2,NA,NA,517,3,1,1,NA,NA,NA,NA,NA,2,NA,NA,517,3,0,0
"1243","4","3","2010","0","18","3/4/2010","0:18:51",22.918,120.795,"Earthquake",21,NA,326,6.3,"MWC",NA,NA,19.8,NA,NA,0.88,"USP000H8ND","US","US","GCMT","Reviewed",9152,"",51.2,21,6.3,6.3,6.2,6.2,NA,NA,NA,NA,"TAIWAN","","TAIWAN:  KAO-HSIUNG",22.918,120.795,30,NA,NA,NA,NA,96,2,1000,4,NA,NA,NA,NA,NA,NA,NA,NA,96,2,1000,4,NA,NA,340,3,0,0
"1244","4","4","1983","2","51","4/4/1983","2:51:34",5.723,94.722,"Earthquake",78.5,2.8,NA,6.9,"MW",NA,NA,NA,NA,NA,1,"USP0001U5S","US","US","NC","Reviewed",4973,"",34.3,79,6.6,NA,NA,6.6,NA,NA,NA,7,"INDONESIA","","INDONESIA:  SUMATERA:  BANDA ACEH",5.723,94.722,60,NA,1,NA,NA,100,2,1,2,NA,NA,NA,NA,NA,1,NA,NA,100,2,1,2,NA,NA,NA,NA,0,0
"1245","4","4","1991","15","23","4/4/1991","15:23:21",-6.038,-77.13,"Earthquake",20.7,NA,NA,6.5,"MW",NA,NA,NA,NA,NA,1,"USP0004PXR","US","US","NC","Reviewed",5278,"",20.7,21,6.4,NA,6.4,6,NA,NA,NA,5,"PERU","","PERU:  RIOJA, NEUVA CAJAMARCA",-6.038,-77.13,160,NA,NA,NA,NA,10,1,NA,1,NA,NA,15,1,NA,NA,NA,NA,10,1,NA,1,NA,NA,15,1,0,0
"1246","4","4","2010","22","40","4/4/2010","22:40:42",32.2861667,-115.2953333,"Earthquake",9.987,31.61,10,7.2,"MW",NA,0,239,0.5137,1.81,0.11,"CI14607652","CI","CI","CI","Reviewed",8932,"",43.1,4,7.2,7.2,7.3,6.4,NA,NA,NA,NA,"MEXICO","","MEXICO:  BAJA CALIFORNIA",32.297,-115.278,150,2,1,NA,NA,233,3,1150,4,NA,NA,NA,3,2,1,NA,NA,233,3,1150,4,NA,NA,NA,3,-0.0108332999999945,-0.01733329999999
"1247","4","5","1989","0","22","5/4/1989","0:22:07",11.038,-68.27,"Earthquake",15.5,4.2,NA,5.5,"MW",NA,NA,NA,NA,NA,1,"USP0003UVD","US","US","HRV","Reviewed",5196,"",6.7,16,5.2,NA,5.2,5.4,NA,NA,NA,NA,"VENEZUELA","","VENEZUELA:  FALCON, CARABOBO, CARACAS",11.038,-68.27,160,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1248","4","5","1991","3","42","5/4/1991","3:42:55",9.542,-82.418,"Earthquake",10,NA,NA,6.2,"MW",NA,NA,NA,NA,NA,1.3,"USP0004R74","US","US","HRV","Reviewed",5288,"",54.5,10,6.2,NA,6.2,5.6,NA,NA,NA,NA,"PANAMA","","PANAMA:  CHANGUINOLA, ALMIRANTE, BOCAS DEL TORO",9.542,-82.418,100,NA,NA,NA,NA,36,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,36,1,NA,2,NA,NA,NA,NA,0,0
"1249","4","5","2000","4","21","5/4/2000","4:21:16",-1.105,123.573,"Earthquake",26,NA,NA,7.6,"MWC",NA,NA,NA,NA,NA,1.14,"USP0009SBH","US","US","HRV","Reviewed",5557,"Tsu",16.2,26,7.6,7.6,7.5,6.7,NA,NA,NA,NA,"INDONESIA","","INDONESIA:  SULAWESI:  LUWUK, BANGGAI, PELENG,",-1.105,123.573,170,46,1,NA,NA,264,3,30,4,10000,4,NA,NA,46,1,NA,NA,264,3,30,4,10000,4,NA,NA,0,0
"1250","4","5","2003","15","44","5/4/2003","15:44:36",39.43,77.219,"Earthquake",10,NA,216,5.8,"MWC",NA,NA,44.8,NA,NA,0.99,"USP000BWM1","US","US","HRV","Reviewed",5693,"",35.5,10,5.8,5.8,5.6,5,NA,NA,NA,NA,"CHINA","","CHINA:  S. XINJIANG:  YOPURGA",39.43,77.219,40,1,1,NA,NA,3,1,NA,3,1600,4,NA,NA,1,1,NA,NA,3,1,NA,3,1600,4,NA,NA,0,0
"1251","4","5","2004","5","4","5/4/2004","5:04:58",37.506,96.758,"Earthquake",13.5,16.9,263,5.5,"MWB",NA,NA,24.4,NA,NA,1.06,"USP000CU4K","US","US","US","Reviewed",5778,"",58.3,14,5.4,5.4,5.2,5.4,NA,NA,NA,NA,"CHINA","","CHINA:  QINGHAI PROVINCE:  DELINGHA",37.506,96.758,30,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3100,4,0,0
"1252","4","6","1994","0","57","6/4/1994","0:57:51",-10.777,113.366,"Earthquake",11.2,NA,NA,6.5,"MW",NA,NA,NA,NA,NA,1.2,"USP0006DP4","US","US","HRV","Reviewed",10108,"Tsu",50.6,11,6.5,6.5,6.3,6,NA,NA,NA,NA,"INDONESIA","","INDONESIA:  JAVA",-10.777,113.366,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1253","4","6","2000","16","28","6/4/2000","16:28:26",-4.721,102.087,"Earthquake",33,NA,379,7.9,"MWC",NA,NA,NA,NA,NA,1.1,"USP0009TXV","US","US","HRV","Reviewed",5560,"",26.1,33,7.9,7.9,8,6.8,NA,NA,NA,6,"INDONESIA","","INDONESIA:  SUMATRA:  BENGKULU, ENGGANO",-4.721,102.087,170,103,3,NA,NA,2174,4,6,3,NA,NA,NA,NA,103,3,NA,NA,2174,4,6,3,NA,NA,NA,NA,0,0
"1254","4","6","2012","11","18","6/4/2012","11:18:13",-7.692,106.371,"Earthquake",50,NA,542,5.9,"MWW",NA,NA,26.6,NA,NA,0.88,"USP000JMAP","US","US","US","Reviewed",9909,"",13.4,50,5.8,5.8,5.2,5.9,NA,NA,NA,NA,"INDONESIA","","INDONESIA:  JAVA",-7.692,106.371,60,NA,NA,NA,NA,2,1,NA,1,NA,NA,23,1,NA,NA,NA,NA,2,1,NA,1,NA,NA,23,1,0,0
"1255","4","6","2015","23","15","6/4/2015","23:15:44",5.9867,116.5409,"Earthquake",10,1.6,NA,6,"MWW",NA,NA,20,6.431,5.1,1.03,"US20002M5S","US","US","US","Reviewed",10151,"",43,10,6,6,NA,NA,NA,NA,NA,NA,"MALAYSIA","","MALAYSIA:  SABAH:  LAHAD,DATU,KANAK",5.987,116.541,170,18,1,NA,NA,NA,2,NA,1,NA,NA,23,1,18,1,NA,NA,NA,2,NA,1,NA,NA,23,1,-0.000300000000000189,-0.00010000000000332
"1256","4","7","1974","19","30","7/4/1974","19:30:42",45.136,94.034,"Earthquake",33,NA,NA,6.7,"MS",NA,NA,NA,NA,NA,NA,"USP0000708","US","US","US","Reviewed",4662,"",42.1,33,6.7,NA,6.7,6.1,NA,NA,6.7,NA,"MONGOLIA","","MONGOLIA",45.14,94.03,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00399999999999778,0.00400000000000489
"1257","4","7","1991","11","43","7/4/1991","11:43:10",-8.099,124.681,"Earthquake",28.8,1.5,NA,6.9,"MWB",NA,NA,NA,NA,NA,1.1,"USP0004TSE","US","US","US","Reviewed",5296,"",10.4,29,6.5,NA,6.5,6.2,NA,NA,NA,NA,"INDONESIA","","INDONESIA:  TIMOR:  KALABAHI, DILI",-8.099,124.681,170,28,1,NA,NA,181,3,7.7,3,1150,4,NA,NA,28,1,NA,NA,181,3,7.7,3,1150,4,NA,NA,0,0
"1258","4","7","2009","6","49","7/4/2009","6:49:36",9.59,-78.966,"Earthquake",38,NA,358,6.1,"MWC",NA,NA,25.8,NA,NA,0.95,"USP000GYXM","US","US","GCMT","Reviewed",8388,"",35.5,38,6,6,5.5,6,NA,NA,NA,5,"PANAMA","","PANAMA: PANAMA CITY",9.59,-78.966,100,NA,NA,NA,NA,32,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,32,1,NA,1,NA,NA,10,1,0,0
"1259","4","8","1998","18","59","8/4/1998","18:59:20",-0.593,-80.393,"Earthquake",33,NA,NA,7.2,"MWC",NA,NA,NA,NA,NA,0.94,"USP0008SSB","US","US","HRV","Reviewed",5502,"",20.1,33,7.2,7.2,7.1,6.2,NA,NA,NA,NA,"ECUADOR","","ECUADOR:  BAHIA DE CARAQUEZ, CANOA",-0.593,-80.393,160,3,1,NA,NA,40,1,NA,2,NA,NA,NA,3,3,1,NA,NA,40,1,NA,2,NA,NA,NA,2,0,0
"1260","4","8","2000","21","13","8/4/2000","21:13:03",48.786,142.246,"Earthquake",10,NA,593,6.8,"MWC",NA,NA,NA,NA,NA,0.89,"USP0009XWS","US","US","HRV","Reviewed",5574,"",2.7,10,6.8,6.8,7.1,6.3,NA,NA,NA,6,"RUSSIA","","RUSSIA:  SAKHALIN ISLAND, UGLEGORSK, MAKAROV",48.786,142.246,50,NA,NA,NA,NA,8,1,0.92,1,NA,NA,1390,4,NA,NA,NA,NA,8,1,0.92,1,NA,NA,1390,4,0,0
"1261","4","8","2003","4","37","8/4/2003","4:37:20",-60.532,-43.411,"Earthquake",10,NA,315,7.6,"MWC",NA,NA,25.2,NA,NA,1.09,"USP000C41F","US","US","HRV","Reviewed",5712,"",20.1,10,7.6,7.6,7.5,6.2,NA,NA,NA,NA,"ANTARCTICA","","SCOTIA SEA:  SOUTH ORKNEY ISLANDS: LAURIE IS",-60.532,-43.411,20,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0
"1262","4","8","2004","3","1","8/4/2004","3:01:08",36.833,27.815,"Earthquake",10,NA,412,5.6,"MWC",NA,NA,19.7,NA,NA,1.3,"USP000D1E2","US","US","HRV","Reviewed",5795,"",7.5,10,5.6,5.6,5.2,5.1,NA,NA,NA,NA,"TURKEY","","TURKEY:  BODRUM",36.833,27.815,140,NA,NA,NA,NA,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,NA,NA,NA,NA,NA,NA,0,0
"1263","4","9","1989","13","14","9/4/1989","13:14:58",55.543,-156.835,"Earthquake",11.4,NA,NA,7.1,"MW",NA,NA,NA,NA,NA,1.2,"USP0003Z7H","US","US","HRV","Reviewed",6475,"Tsu",58.2,11,6.9,NA,6.9,6.5,6.9,NA,NA,NA,"USA","AK","ALASKA",55.543,-156.835,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1264","4","9","1989","5","20","9/4/1989","5:20:56",-4.219,136.667,"Earthquake",9.1,NA,NA,6.4,"MW",NA,NA,NA,NA,NA,1,"USP0003Z73","US","US","HRV","Reviewed",5210,"",55.9,9,6,NA,6,5.8,NA,NA,NA,NA,"INDONESIA","","INDONESIA:  TEMBAGAPURA",-4.219,136.667,170,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,0
"1265","4","9","1996","18","16","9/4/1996","18:16:02",31.555,139.931,"Earthquake",33,NA,NA,5.7,"MWC",NA,NA,NA,NA,NA,1.21,"USP0007PE2","US","US","HRV","Reviewed",6499,"Tsu",1.9,33,5.7,5.7,5.1,5.4,NA,NA,NA,NA,"JAPAN","","HONSHU ISLAND, JAPAN",31.555,139.931,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1266","5","1","1967","0","14","1/5/1967","0:14:41",48.168,103.036,"Earthquake",13.2,NA,NA,7,"MW",NA,NA,NA,NA,NA,NA,"ISCGEM839412","ISCGEM","ISCGEM","ISCGEM","Automatic",4388,"",NA,35,7.5,NA,NA,NA,NA,NA,7.5,10,"MONGOLIA","","MONGOLIA",48.1,102.8,40,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0679999999999978,0.236000000000004
"1267","5","1","1969","13","26","1/5/1969","13:26:43",-7.97,158.888,"Earthquake",60,NA,NA,7,"MW",NA,NA,NA,NA,NA,NA,"ISCGEM812898","ISCGEM","ISCGEM","ISCGEM","Automatic",4472,"",NA,47,7.5,NA,NA,NA,NA,NA,7.5,NA,"SOLOMON ISLANDS","","SOLOMON ISLANDS:  SANTA ISABEL ISLAND",-7.9,158.9,170,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0699999999999994,-0.0120000000000005
"1268","5","1","1974","8","33","1/5/1974","8:33:51",-12.299,-76.352,"Earthquake",98,NA,NA,6.3,"MB",NA,NA,NA,NA,NA,NA,"USP00004TG","US","US","US","Reviewed",4653,"",50.7,98,6.3,NA,NA,6.3,NA,NA,6.6,NA,"PERU","","PERU:  LIMA, YAUYOS",-12.3,-76.35,160,10,1,NA,NA,NA,3,NA,3,NA,NA,NA,NA,10,1,NA,NA,NA,3,NA,3,NA,NA,NA,NA,0.00100000000000122,-0.00200000000000955
"1269","5","1","1987","22","52","1/5/1987","22:52:47",41.964,81.319,"Earthquake",16.5,NA,NA,5.7,"MW",NA,NA,NA,NA,NA,1,"USP00031E9","US","US","HRV","Reviewed",5122,"",46.5,17,5.8,NA,5.8,5.9,NA,NA,NA,NA,"CHINA","","CHINA:  S XINJIANG PROVINCE:  BAICHENG",41.964,81.319,40,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA,0,0
"1270","5","1","1991","14","57","1/5/1991","14:57:12",23.613,95.901,"Earthquake",19.7,NA,NA,7,"MW",NA,NA,NA,NA,NA,1.3,"USP0004K8G","US","US","HRV","Reviewed",5272,"",11.5,20,7.1,NA,7.1,6.2,NA,NA,NA,NA,"MYANMAR (BURMA)","","MYANMAR (BURMA):  THABEIKKYIN, MANDALAY",23.613,95.901,60,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,32,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,32,1,0,0
"1271","5","1","2008","1","56","1/5/2008","1:56:45",14.129,-91.479,"Earthquake",66.2,NA,357,5.6,"MWC",NA,NA,27.6,NA,NA,1.45,"USP000FVZW","US","US","US","Reviewed",7746,"",45.4,66,5.6,5.6,NA,5.4,NA,NA,NA,NA,"GUATEMALA","","GUATEMALA:  COLOMBA, FLORES, COSTA CUCA",14.129,-91.479,100,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,0,0
"1272","5","1","2010","12","15","1/5/2010","12:15:32",-9.019,157.551,"Earthquake",15.4,14.2,338,6.8,"MWC",NA,NA,15,NA,NA,1.16,"USP000H5RN","US","US","US","Reviewed",8692,"Tsu",32.2,15,6.8,6.8,6.7,6.2,NA,NA,NA,NA,"SOLOMON ISLANDS","","SOLOMON ISLANDS",-9.019,157.551,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
